عروض الاسعار تفصيلية 

"التحديد";"م";"العملية";"المدخل";"كود العرض";"التاريخ";"الوقت";"كود الصنف";"المخزن";"الصنف";"البيان";"الوحدة";"الكمية";"تم";"المطلوب";"السعر";"الاجمالى"
"colchkbox";"moslsl";"title";"fuser";"idno_s";"fshortdate";"ftime";"fcodeunit";"fstorfrom";"fname";"fdet";"funit";"fquntity";"fbouns";"fqtow";"fpr_s";"gtot"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"ليد بيت نور دابل ورم فوكسي";"";"لفه";"1.0000";"0.0000";"1.0000";"2700.0000";"2700.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"فيشه ليد بيت نور واير ليس دابل فوكسي";"";"ك";"16.0000";"0.0000";"16.0000";"27.0000";"432.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"جلوب ميني جانبي 11*19 سم مطلي او شفاف او اوبال";"";"قطعه";"1.0000";"0.0000";"1.0000";"50.0000";"50.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"لمبه ليد 9 وات ابيض ويل ماكس ضمان 4عام";"";"ك";"1.0000";"0.0000";"1.0000";"55.0000";"55.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"6.0000";"0.0000";"6.0000";"25.0000";"150.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"قاطع اتوماتيك 25 امبير 6 ك شنيدر";"";"قطعه";"24.0000";"0.0000";"24.0000";"220.0000";"5280.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"كشاف 36 وات خارج ابيض فوكسي";"";"ك";"1.0000";"0.0000";"1.0000";"300.0000";"300.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"اسبوت مدور اسود سيلفيا";"";"ك";"65.0000";"0.0000";"65.0000";"20.0000";"1300.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"اسبوت ثنائي مربع اسود * اسود سيلفيا";"";"ك";"36.0000";"0.0000";"36.0000";"35.0000";"1260.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"مسمار سن صاج 1.5 سم";"";"ك";"1.0000";"0.0000";"1.0000";"125.0000";"125.0000000000000"
"True";"";" ";"يوسف محمود";"17";"21/02/2026 12:00:00 ص";"21/02/2026 06:00:38 م";;"محل 1";"قاطع اتوماتيك 2*63 امبير 6 ك شنيدر";"";"ك";"1.0000";"0.0000";"1.0000";"950.0000";"950.0000000000000"
"True";"";" ";"يوسف محمود";"18";"22/02/2026 12:00:00 ص";"22/02/2026 10:00:31 م";;"محل 1";"سلك 4 ملي شعر السمكه";"";"لفه";"1.0000";"0.0000";"1.0000";"3500.0000";"3500.0000000000000"
"True";"";" ";"يوسف محمود";"18";"22/02/2026 12:00:00 ص";"22/02/2026 10:00:31 م";;"محل 1";"سلك 6 ملي شعر السمكه";"";"لفه";"1.0000";"0.0000";"1.0000";"4500.0000";"4500.0000000000000"
"True";"";" ";"يوسف محمود";"18";"22/02/2026 12:00:00 ص";"22/02/2026 10:00:31 م";;"محل 1";"سلك 10 ملي شعر السمكه";"";"لفه";"1.0000";"0.0000";"1.0000";"7300.0000";"7300.0000000000000"
"True";"";" ";"يوسف محمود";"19";"24/02/2026 12:00:00 ص";"24/02/2026 05:19:16 م";;"محل 1";"كشاف 36 وات داخل ابيض جرين لايت";"";"ك";"1.0000";"0.0000";"1.0000";"175.0000";"175.0000000000000"
"True";"";" ";"يوسف محمود";"19";"24/02/2026 12:00:00 ص";"24/02/2026 05:19:16 م";;"محل 1";"لمبه ليد 12 وات ابيض ويل ماكس ضمان 4 عام";"";"ك";"2.0000";"0.0000";"2.0000";"70.0000";"140.0000000000000"
"True";"";" ";"يوسف محمود";"19";"24/02/2026 12:00:00 ص";"24/02/2026 05:19:16 م";;"محل 1";"شريط لحام 10 يارده (ص) انرجي";"";"ك";"1.0000";"0.0000";"1.0000";"15.0000";"15.0000000000000"
"True";"";" ";"يوسف محمود";"20";"27/02/2026 12:00:00 ص";"27/02/2026 01:42:49 ص";;"محل 1";"شاسيه ايفون فوتينا";"";"ك";"80.0000";"0.0000";"80.0000";"17.0000";"1360.0000000000000"
"True";"";" ";"يوسف محمود";"20";"27/02/2026 12:00:00 ص";"27/02/2026 01:42:49 ص";"F-211";"محل 1";"لقمه مفتاح 16 امبير عاده فوتينا";"";"ك";"60.0000";"0.0000";"60.0000";"31.5000";"1890.0000000000000"
"True";"";" ";"يوسف محمود";"20";"27/02/2026 12:00:00 ص";"27/02/2026 01:42:49 ص";"T-211";"محل 1";"لقمه بريزه أمريكي 16 أمبير فوتينا";"";"ك";"50.0000";"0.0000";"50.0000";"31.5000";"1575.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"شاسيه معدن كيون";"";"ك";"50.0000";"0.0000";"50.0000";"25.0000";"1250.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"سداده أبيض كيون";"";"ك";"40.0000";"0.0000";"40.0000";"10.0000";"400.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه زر جرس عريض ابيض كيون";"";"ك";"1.0000";"0.0000";"1.0000";"100.0000";"100.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"غطاء بواط 10*15 ابو العز";"";"قطعه";"6.0000";"0.0000";"6.0000";"5.0000";"30.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"غطاء بواط 15*20ابو العز";"";"قطعه";"1.0000";"0.0000";"1.0000";"10.0000";"10.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه مفتاح سخان 2 فاز 20 امبير ابيض كيون";"";"ك";"4.0000";"0.0000";"4.0000";"160.0000";"640.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه مفتاح ديفاتير (3طرف سلم) ابيض كيون";"";"ك";"2.0000";"0.0000";"2.0000";"60.0000";"120.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"قاطع اتوماتيك 40 امبير اورجينال";"";"قطعه ";"6.0000";"0.0000";"6.0000";"110.0000";"660.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"كشاف 40 وات (داخل/خارج) ابيض انرجي";"";"ك";"2.0000";"0.0000";"2.0000";"325.0000";"650.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"كشاف 24 وات خارج ابيض فوكسي";"";"قطعه";"3.0000";"0.0000";"3.0000";"180.0000";"540.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه كشاف طوارئ كيون";"";"ك";"6.0000";"0.0000";"6.0000";"360.0000";"2160.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"وش ابيض كيون";"";"ك";"50.0000";"0.0000";"50.0000";"27.0000";"1350.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه مفتاح مجوز ابيض كيون";"";"ك";"5.0000";"0.0000";"5.0000";"92.0000";"460.0000000000000"
"True";"";" ";"يوسف محمود";"22";"06/03/2026 12:00:00 ص";"06/03/2026 03:12:54 ص";;"محل 1";"لقمه مفتاح تكييف 45 امبير احمر كيون";"";"ك";"1.0000";"0.0000";"1.0000";"280.0000";"280.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"سلك 1.5 ملي معزول السمكه";"";"لفه";"10.0000";"0.0000";"10.0000";"1350.0000";"13500.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"بروفايل 1.7 سم داخل وسط جديد";"";"ك";"25.0000";"0.0000";"25.0000";"95.0000";"2375.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"بكره ليد 240 ابيض الماسه";"";"ك";"15.0000";"0.0000";"15.0000";"225.0000";"3375.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"شريط لحام 20 يارده (ك) ابيض انرجي";"";"ك";"10.0000";"0.0000";"10.0000";"30.0000";"300.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"اسبراي امير رش DZ";"";"ك";"9.0000";"0.0000";"9.0000";"125.0000";"1125.0000000000000"
"True";"";" ";"يوسف محمود";"23";"10/03/2026 12:00:00 ص";"10/03/2026 10:33:52 م";;"محل 1";"سلك سماعه 1 ملي السمكه";"";"لفه ";"1.0000";"0.0000";"1.0000";"1600.0000";"1600.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";;"محل 1";"كشاف واجهه 50 وات ابيض جرين لايت";"";"ك";"1.0000";"0.0000";"1.0000";"325.0000";"325.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";;"محل 1";"لمبه كاثه 6 وات ورم اناره ضمان 2 عام";"";"ك";"2.0000";"0.0000";"2.0000";"50.0000";"100.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";"6224010365476";"محل 1";"لمبه ليد 10 وات ابيض المصري ضمان 3 عام";"";"ك";"8.0000";"0.0000";"8.0000";"45.0000";"360.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";;"محل 1";"لمبه ليد 120 سم 24 وات ترند";"";"ك";"1.0000";"0.0000";"1.0000";"80.0000";"80.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";;"محل 1";"شريط لحام 10 يارده (ص) انرجي";"";"ك";"1.0000";"0.0000";"1.0000";"15.0000";"15.0000000000000"
"True";"";" ";"يوسف محمود";"24";"14/03/2026 12:00:00 ص";"14/03/2026 03:10:34 م";;"محل 1";"دوايه اسبوت فرداني";"";"ك";"2.0000";"0.0000";"2.0000";"5.0000";"10.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";"OR-3120";"محل 2";"شاسيه سانشي اورجينال";"";"ك";"46.0000";"0.0000";"46.0000";"10.0000";"460.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"ليد بيت نور سنجل واير ليس ورم جرين لايت";"";"متر ";"54.0000";"0.0000";"54.0000";"20.0000";"1080.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"فيشه ليد بيت نور وايرليس سنجل";"";"ك";"1.0000";"0.0000";"1.0000";"25.0000";"25.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"قاطع اتوماتيك 25 امبير السويدي";"";"قطعه";"7.0000";"0.0000";"7.0000";"90.0000";"630.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه مفتاح باللمبه (ماتور) سانشي الدوليه";"";"ك";"2.0000";"0.0000";"2.0000";"40.0000";"80.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";"OR-1114";"محل 2";"لقمه بريزه (امريكي ) سانشي اورجينال";"";"ك";"30.0000";"0.0000";"30.0000";"20.0000";"600.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه مفتاح مفرد سانشي الدوليه";"";"ك";"25.0000";"0.0000";"25.0000";"18.0000";"450.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه زر جرس باللمبه سانشي الدوليه";"1";"ك";"1.0000";"0.0000";"1.0000";"40.0000";"40.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"جرس عصفور داخل الحائط هيرو";"";"ك";"1.0000";"0.0000";"1.0000";"60.0000";"60.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه بريزه ستالايت (دش )سانشي الدوليه";"";"ك";"1.0000";"0.0000";"1.0000";"40.0000";"40.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه بريزه شوكو(مجوفه) سانشي الدولية";"";"ك";"2.0000";"0.0000";"2.0000";"50.0000";"100.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"لقمه مفتاح سخان عريض (20A) سانشي اورجينال";"";"ك";"2.0000";"0.0000";"2.0000";"90.0000";"180.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";"SH1111";"محل 2";"سداده سانشي شرم";"";"ك";"50.0000";"0.0000";"50.0000";"5.0000";"250.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"كشاف 40 وات خارج ابيض كينو";"";"ك";"6.0000";"0.0000";"6.0000";"140.0000";"840.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"4.0000";"0.0000";"4.0000";"25.0000";"100.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"اسبوت بلاستيك 7+7 3 لون فولت";"";"ك";"68.0000";"0.0000";"68.0000";"25.0000";"1700.0000000000000"
"True";"";" ";"محمد اسام";"25";"17/03/2026 12:00:00 ص";"17/03/2026 02:56:03 م";;"محل 2";"وش الوان سانشي";"";"ك";"46.0000";"0.0000";"46.0000";"11.0000";"506.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"لوحه (6-9 )خط داخل الحائط اناره";"";"ك";"1.0000";"0.0000";"1.0000";"370.0000";"370.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"علبه ماجيك مجوز ابو العز";"";"قطعه";"10.0000";"0.0000";"10.0000";"8.5000";"85.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"علبه ماجيك مفرد ابو العز";"";"قطعه";"30.0000";"0.0000";"30.0000";"5.0000";"150.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"بواط 10*10 بالغطاء ابو العز";"";"قطعه";"5.0000";"0.0000";"5.0000";"10.0000";"50.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"بواط 10*15 بالغطاء ابو العز";"";"قطعه";"5.0000";"0.0000";"5.0000";"14.0000";"70.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"بواط 15*20 بالغطاء ابو العز";"";"قطعه";"3.0000";"0.0000";"3.0000";"20.0000";"60.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"خرطوم  سوسته 16مم كبير ابو العز";"";"لفه";"5.0000";"0.0000";"5.0000";"62.0000";"310.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"خرطوم  سوسته 13مم كبير ابو العز";"";"لفه";"2.0000";"0.0000";"2.0000";"57.0000";"114.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"سلك 1 ملي معزول السمكه";"";"لفه";"2.0000";"0.0000";"2.0000";"850.0000";"1700.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"سلك 1.5 ملي معزول السمكه";"";"لفه";"1.0000";"0.0000";"1.0000";"1300.0000";"1300.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"سلك 3 ملي شعر السمكه";"";"لفه";"2.0000";"0.0000";"2.0000";"2550.0000";"5100.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"2";"ك";"2.0000";"0.0000";"2.0000";"25.0000";"50.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"27";"18/03/2026 12:00:00 ص";"18/03/2026 05:10:53 م";;"محل 1";"سلك 6 ملي شعر السمكه";"";"متر";"30.0000";"0.0000";"30.0000";"51.0000";"1530.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"علبه ماجيك مفرد ابو العز";"";"قطعه";"10.0000";"0.0000";"10.0000";"5.0000";"50.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"بواط 15*20 بالغطاء ابو العز";"";"قطعه";"1.0000";"0.0000";"1.0000";"20.0000";"20.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"سلك 1.5 ملي معزول السمكه";"";"لفه";"2.0000";"0.0000";"2.0000";"1300.0000";"2600.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"سلك 3 ملي شعر السمكه";"";"لفه";"1.0000";"0.0000";"1.0000";"2550.0000";"2550.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"خرطوم  سوسته 16مم كبير ابو العز";"";"لفه";"2.0000";"0.0000";"2.0000";"62.0000";"124.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"2.0000";"0.0000";"2.0000";"25.0000";"50.0000000000000"
"True";"";" ";"ابراهيم الضويني ";"28";"18/03/2026 12:00:00 ص";"18/03/2026 05:23:29 م";;"محل 1";"سلك 6 ملي شعر السمكه";"";"متر";"25.0000";"0.0000";"25.0000";"51.0000";"1275.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"اسبوت مدور ابيض سيلفيا";"";"ك";"50.0000";"0.0000";"50.0000";"19.0000";"950.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"ليد بيت نور دابل ورم فوكسي";"";"لفه";"1.0000";"0.0000";"1.0000";"2400.0000";"2400.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"فيشه ليد بيت نور واير ليس دابل فوكسي";"";"ك";"7.0000";"0.0000";"7.0000";"25.0000";"175.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"كشاف 24 وات خارج ابيض جرين لايت";"";"ك";"4.0000";"0.0000";"4.0000";"165.0000";"660.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"كشاف 36 وات خارج ابيض فوكسي";"";"ك";"1.0000";"0.0000";"1.0000";"300.0000";"300.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"كشاف بانل 12 وات داخل ابيض مربع";"";"ك";"2.0000";"0.0000";"2.0000";"100.0000";"200.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";"OR-3120";"محل 1";"شاسيه سانشي اورجينال";"";"ك";"50.0000";"0.0000";"50.0000";"11.0000";"550.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";"OR-1101";"محل 1";"لقمه مفتاح مفرد سانشي اورجينال";"";"ك";"40.0000";"0.0000";"40.0000";"20.0000";"800.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";"OR-1114";"محل 1";"لقمه بريزه (امريكي ) سانشي اورجينال";"";"ك";"50.0000";"0.0000";"50.0000";"20.0000";"1000.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"سداده سانشي اورجينال";"";"ك";"80.0000";"0.0000";"80.0000";"7.5000";"600.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"لقمه بريزه دش(مدخل/مخرج) سانشي اورجينال";"";"ك";"4.0000";"0.0000";"4.0000";"46.0000";"184.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"لقمه بريزه تليفون سانشي اورجينال";"";"ك";"4.0000";"0.0000";"4.0000";"37.0000";"148.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"لقمه مفتاح سخان عريض (20A) سانشي اورجينال";"";"ك";"2.0000";"0.0000";"2.0000";"93.0000";"186.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"شريط لحام 20 يارده (ك) انرجي";"";"ك";"5.0000";"0.0000";"5.0000";"25.0000";"125.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";"OR-1220";"محل 1";"لقمه بريزه انجليزي(MK) سانشي اورجينال";"";"ك";"5.0000";"0.0000";"5.0000";"57.0000";"285.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";"OR-1219";"محل 1";"لقمه بريزه شوكو(مجوفه) سانشي اورجينال";"";"ك";"5.0000";"0.0000";"5.0000";"57.0000";"285.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"مسمار سن صاج مقاسات";"";"ك";"0.5000";"0.0000";"0.5000";"140.0000";"70.0000000000000"
"True";"";" ";"يوسف محمود";"29";"30/03/2026 12:00:00 ص";"30/03/2026 06:23:33 م";;"محل 1";"لمبه كاثه 5 وات 3 لون ويل ماكس ضمان 4 سنوات";"";"ك";"50.0000";"0.0000";"50.0000";"60.0000";"3000.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"سداده سانشي اورجينال";"";"ك";"100.0000";"0.0000";"100.0000";"7.0000";"700.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-3120";"محل 1";"شاسيه سانشي اورجينال";"";"ك";"80.0000";"0.0000";"80.0000";"10.0000";"800.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-1101";"محل 1";"لقمه مفتاح مفرد سانشي اورجينال";"";"ك";"50.0000";"0.0000";"50.0000";"20.0000";"1000.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-1114";"محل 1";"لقمه بريزه (امريكي ) سانشي اورجينال";"";"ك";"50.0000";"0.0000";"50.0000";"20.0000";"1000.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-1220";"محل 1";"لقمه بريزه انجليزي(MK) سانشي اورجينال";"";"ك";"5.0000";"0.0000";"5.0000";"53.0000";"265.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-1219";"محل 1";"لقمه بريزه شوكو(مجوفه) سانشي اورجينال";"";"ك";"5.0000";"0.0000";"5.0000";"53.0000";"265.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";"OR-1345-N";"محل 1";"لقمه مفتاح تكيف 45 امبير ثلاثي جديد سانشي اورجينال";"";"ك";"5.0000";"0.0000";"5.0000";"205.0000";"1025.0000000000000"
"True";"";" ";"يوسف محمود";"30";"01/04/2026 12:00:00 ص";"01/04/2026 06:24:19 م";;"محل 1";"لقمه بريزه دش(مدخل/مخرج) سانشي اورجينال";"";"ك";"1.0000";"0.0000";"1.0000";"43.0000";"43.0000000000000"
