جرد بضاعة 

"التحديد";"م";"المخزن";"الكود التلقائى";"كود الصنف";"الصنف";"الوحدة";"العبوة 2";"رصيد الوحدة الاولى";"رصيد الوحدة الثانية";"سعر التكلفة";"الاجمالى";"قائمة اسعار 1";"الاجمالى";"قائمة اسعار 2";"الاجمالى";"قائمة اسعار 3";"الاجمالى";"تاريخ تعديل سعر البيع"
"colchkbox";"moslsl";"fstor";"iddet";"fcodeunit";"fname";"funit";"fbkgun2";"fquntityun1";"fquntityun2";"fpr_costun1";"ftotcost";"fpr_r1";"ftotpr_r1";"fpr_r2";"ftotpr_r2";"fpr_r3";"ftotpr_r3";"flastdatesadr"
"True";"";"محل 2";"210529";;"لمبه ليد بلحه 3 وات ورم بيرو";"ك";"0.0000";"7";"0";"6.0000";"42";"15.0000";"105";"12.5000";"87.5";"10.0000";"70";"25/12/2025 06:09:03 م"
"True";"";"محل 1";"210288";;"لمبه ليد بلحه 5 وات 3 لون جرين لايت";"ك";"0.0000";"71";"0";"19.2500";"1366.75";"35.0000";"2485";"33.0000";"2343";"27.0000";"1917";"07/02/2026 06:23:18 م"
"True";"";"المخزن ";"220806";;"لمبه ليد بلحه 5 وات ابيض فوكسي";"ك";"0.0000";"25";"0";"26.0000";"650";"35.0000";"875";"33.0000";"825";"30.0000";"750";"29/01/2026 04:19:07 م"
"True";"";"محل 1";"220806";;"لمبه ليد بلحه 5 وات ابيض فوكسي";"ك";"0.0000";"25";"0";"26.0000";"650";"35.0000";"875";"33.0000";"825";"30.0000";"750";"29/01/2026 04:19:07 م"
"True";"";"محل 1";"210289";;"لمبه ليد بلحه 5 وات ابيض ويل ماكس ضمان 4 عام";"ك";"0.0000";"1";"0";"28.0000";"28";"40.0000";"40";"35.0000";"35";"33.0000";"33";"22/12/2025 12:22:59 م"
"True";"";"محل 1";"220965";;"لمبه ليد بلحه 5 وات ورم فوكسي";"ك";"0.0000";"33";"0";"26.0000";"858";"40.0000";"1320";"37.0000";"1221";"32.0000";"1056";"07/02/2026 06:22:51 م"
"True";"";"المخزن ";"220965";;"لمبه ليد بلحه 5 وات ورم فوكسي";"ك";"0.0000";"50";"0";"26.0000";"1300";"40.0000";"2000";"37.0000";"1850";"32.0000";"1600";"07/02/2026 06:22:51 م"
"True";"";"محل 1";"220966";;"لمبه ليد بلحه 5 وات ورم ويل ماكس";"ك";"0.0000";"34";"0";"28.0000";"952";"50.0000";"1700";"45.0000";"1530";"42.5000";"1445";"07/02/2026 06:30:48 م"
"True";"";"محل 2";"210294";;"لمبه ليد بلحه 5وات ابيض جرين لايت";"ك";"0.0000";"36";"0";"18.0000";"648";"25.0000";"900";"25.0000";"900";"25.0000";"900";"14/04/2026 08:45:34 م"
"True";"";"محل 1";"210294";;"لمبه ليد بلحه 5وات ابيض جرين لايت";"ك";"0.0000";"22";"0";"18.0000";"396";"25.0000";"550";"25.0000";"550";"25.0000";"550";"14/04/2026 08:45:34 م"
"True";"";"محل 1";"220968";;"لمبه ليد بلحه 6 وات 3 لون هوم لايت ضمان 2 عام";"ك";"0.0000";"44";"0";"33.0000";"1452";"40.0000";"1760";"38.0000";"1672";"36.0000";"1584";"07/02/2026 07:40:03 م"
"True";"";"المخزن ";"221425";;"لمبه ليد بلحه 6 وات ابيض نيو فيرجن";"ك";"0.0000";"100";"0";"25.8400";"2584";"35.0000";"3500";"32.5000";"3250";"30.0000";"3000";"05/05/2026 05:21:26 م"
"True";"";"المخزن ";"221426";;"لمبه ليد بلحه 6 وات ورم نيو فيرجن";"ك";"0.0000";"100";"0";"25.8400";"2584";"35.0000";"3500";"32.5000";"3250";"30.0000";"3000";"05/05/2026 05:22:51 م"
"True";"";"محل 2";"210292";;"لمبه ليد بلحه 6 وات ورم هوم لايت ضمان 2 عام";"ك";"0.0000";"58";"0";"25.0000";"1450";"40.0000";"2320";"35.0000";"2030";"30.0000";"1740";"22/12/2025 12:25:09 م"
"True";"";"محل 1";"220982";;"لمبه ليد بلحه ابيض فئة ثانيه";"ك";"0.0000";"13";"0";"13.5000";"175.5";"20.0000";"260";"18.0000";"234";"15.0000";"195";"08/02/2026 10:48:48 ص"
"True";"";"محل 2";"210293";;"لمبه ليد بلحه ورم فئة ثانيه";"ك";"0.0000";"29";"0";"6.0000";"174";"15.0000";"435";"12.5000";"362.5";"10.0000";"290";"22/12/2025 12:25:56 م"
"True";"";"محل 1";"210293";;"لمبه ليد بلحه ورم فئة ثانيه";"ك";"0.0000";"5";"0";"6.0000";"30";"15.0000";"75";"12.5000";"62.5";"10.0000";"50";"22/12/2025 12:25:56 م"
"True";"";"محل 1";"220845";;"لمبه نيون 60 سم جرين لايت";"ك";"0.0000";"3";"0";"38.0000";"114";"55.0000";"165";"50.0000";"150";"45.0000";"135";"31/01/2026 10:46:44 م"
"True";"";"محل 1";"210548";;"لمبه نيون صاعق 15 وات";"ك";"0.0000";"6";"0";"50.0000";"300";"75.0000";"450";"65.0000";"390";"50.0000";"300";"28/12/2025 12:56:17 م"
"True";"";"محل 2";"210548";;"لمبه نيون صاعق 15 وات";"ك";"0.0000";"6";"0";"50.0000";"300";"75.0000";"450";"65.0000";"390";"50.0000";"300";"28/12/2025 12:56:17 م"
"True";"";"المخزن ";"220938";;"لوحة اتصالات انرجي";"ك";"0.0000";"4";"0";"858.0000";"3432";"1100.0000";"4400";"1000.0000";"4000";"900.0000";"3600";"28/03/2026 02:52:33 م"
"True";"";"محل 1";"220961";;"لوحه ( 7-9) خط داخل الحائط capital";"ك";"0.0000";"1";"0";"145.0000";"145";"210.0000";"210";"200.0000";"200";"190.0000";"190";"07/02/2026 06:12:29 م"
"True";"";"محل 1";"220870";;"لوحه (10-13) خط انارة";"ك";"0.0000";"1";"0";"346.5000";"346.5";"425.0000";"425";"400.0000";"400";"380.0000";"380";"28/03/2026 02:48:28 م"
"True";"";"المخزن ";"220870";;"لوحه (10-13) خط انارة";"ك";"0.0000";"10";"0";"346.5000";"3465";"425.0000";"4250";"400.0000";"4000";"380.0000";"3800";"28/03/2026 02:48:28 م"
"True";"";"محل 1";"221347";;"لوحه (11-14) خط اكوا";"ك";"0.0000";"1";"0";"200.0000";"200";"250.0000";"250";"250.0000";"250";"250.0000";"250";"05/04/2026 02:52:50 م"
"True";"";"المخزن ";"220649";;"لوحه (14-18) خط داخل الحائط اناره";"ك";"0.0000";"9";"0";"423.2000";"3808.8";"500.0000";"4500";"480.0000";"4320";"470.0000";"4230";"28/03/2026 02:49:54 م"
"True";"";"المخزن ";"221433";;"لوحه (18-22) خط اناره";"ك";"0.0000";"3";"0";"448.0000";"1344";"560.0000";"1680";"0.0000";"0";"0.0000";"0";"13/05/2026 01:28:59 ص"
"True";"";"المخزن ";"221304";;"لوحه (28-36) خط داخل الحائط اناره";"ك";"0.0000";"1";"0";"770.0000";"770";"970.0000";"970";"920.0000";"920";"870.0000";"870";"28/03/2026 02:51:28 م"
"True";"";"المخزن ";"220648";;"لوحه (6-9 )خط داخل الحائط اناره";"ك";"0.0000";"7";"0";"308.0000";"2156";"385.0000";"2695";"370.0000";"2590";"350.0000";"2450";"28/03/2026 02:46:04 م"
"True";"";"المخزن ";"221306";;"لوحه 12 خط داخل الحائط كلاسيك الوسام";"ك";"0.0000";"10";"0";"111.7900";"1117.9";"130.0000";"1300";"125.0000";"1250";"120.0000";"1200";"28/03/2026 03:11:53 م"
"True";"";"محل 1";"221346";;"لوحه 12 خط معدن اجيسكو";"ك";"0.0000";"1";"0";"320.0000";"320";"500.0000";"500";"500.0000";"500";"500.0000";"500";"05/04/2026 02:52:15 م"
"True";"";"المخزن ";"221303";;"لوحه 18 خط بالعمومي كلاشنكوف انرجي";"ك";"0.0000";"3";"0";"1649.0000";"4947";"2100.0000";"6300";"2000.0000";"6000";"1920.0000";"5760";"28/03/2026 02:41:59 م"
"True";"";"المخزن ";"221302";;"لوحه 24 خط بالعمومي كلاشنكوف انرجي";"ك";"0.0000";"3";"0";"1870.0000";"5610";"2350.0000";"7050";"2270.0000";"6810";"2200.0000";"6600";"28/03/2026 02:40:45 م"
"True";"";"المخزن ";"221307";;"لوحه 24 خط داخل الحائط كلاسيك الوسام";"ك";"0.0000";"8";"0";"170.7200";"1365.76";"210.0000";"1680";"200.0000";"1600";"190.0000";"1520";"28/03/2026 03:14:00 م"
"True";"";"محل 2";"210070";;"لوحه 2خط خارج الحائط الملكه";"قطعه";"0.0000";"1";"0";"7.0000";"7";"10.0000";"10";"9.0000";"9";"8.0000";"8";"17/12/2025 03:45:34 م"
"True";"";"محل 1";"210073";;"لوحه 2خط خارج الحائط الوسام";"قطعه";"0.0000";"22";"0";"10.7500";"236.5";"15.0000";"330";"14.0000";"308";"13.0000";"286";"28/03/2026 03:06:06 م"
"True";"";"المخزن ";"221301";;"لوحه 36 خط بالعمومي كلاشنكوف انرجي";"ك";"0.0000";"3";"0";"2365.0000";"7095";"2960.0000";"8880";"2900.0000";"8700";"2850.0000";"8550";"28/03/2026 02:39:14 م"
"True";"";"المخزن ";"210071";;"لوحه 3خط خارج الحائط الملكه";"ك";"0.0000";"24";"0";"13.0000";"312";"18.0000";"432";"17.0000";"408";"16.0000";"384";"28/03/2026 03:07:21 م"
"True";"";"محل 2";"210071";;"لوحه 3خط خارج الحائط الملكه";"ك";"0.0000";"7";"0";"13.0000";"91";"18.0000";"126";"17.0000";"119";"16.0000";"112";"28/03/2026 03:07:21 م"
"True";"";"المخزن ";"210072";;"لوحه 3خط خارج الحائط الوسام";"قطعه";"0.0000";"24";"0";"13.1609";"315.8616";"20.0000";"480";"17.0000";"408";"15.0000";"360";"28/03/2026 03:06:58 م"
"True";"";"محل 1";"210072";;"لوحه 3خط خارج الحائط الوسام";"قطعه";"0.0000";"12";"0";"13.1609";"157.9308";"20.0000";"240";"17.0000";"204";"15.0000";"180";"28/03/2026 03:06:58 م"
"True";"";"محل 2";"210072";;"لوحه 3خط خارج الحائط الوسام";"قطعه";"0.0000";"2";"0";"13.1609";"26.3218";"20.0000";"40";"17.0000";"34";"15.0000";"30";"28/03/2026 03:06:58 م"
"True";"";"المخزن ";"210074";;"لوحه 4 خط خارج الحائط الوسام";"قطعه";"0.0000";"24";"0";"20.3700";"488.88";"27.0000";"648";"25.0000";"600";"24.0000";"576";"28/03/2026 03:08:21 م"
"True";"";"محل 2";"210079";;"لوحه 4 خط داخل الحائط الوسام كلاسيك";"ك";"0.0000";"2";"0";"55.5300";"111.06";"70.0000";"140";"65.0000";"130";"60.0000";"120";"28/03/2026 03:09:07 م"
"True";"";"المخزن ";"210079";;"لوحه 4 خط داخل الحائط الوسام كلاسيك";"ك";"0.0000";"20";"0";"55.5300";"1110.6";"70.0000";"1400";"65.0000";"1300";"60.0000";"1200";"28/03/2026 03:09:07 م"
"True";"";"المخزن ";"210076";;"لوحه 6 خط داخل الحائط الوسام كلاسيك";"قطعه";"0.0000";"14";"0";"67.4200";"943.88";"85.0000";"1190";"80.0000";"1120";"75.0000";"1050";"28/03/2026 03:09:57 م"
"True";"";"المخزن ";"210077";;"لوحه 8 خط داخل الحائط الوسام كلاسيك";"قطعه";"0.0000";"10";"0";"77.3600";"773.6";"95.0000";"950";"90.0000";"900";"85.0000";"850";"28/03/2026 03:10:44 م"
"True";"";"محل 2";"210077";;"لوحه 8 خط داخل الحائط الوسام كلاسيك";"قطعه";"0.0000";"5";"0";"77.3600";"386.8";"95.0000";"475";"90.0000";"450";"85.0000";"425";"28/03/2026 03:10:44 م"
"True";"";"محل 2";"210078";;"لوحه 8 خط داخل الحائط الوسام مودرن";"قطعه";"0.0000";"1";"0";"155.2000";"155.2";"190.0000";"190";"185.0000";"185";"180.0000";"180";"17/12/2025 03:47:58 م"
"True";"";"المخزن ";"221305";;"لوحه اتصالات معدن مورديو";"ك";"0.0000";"2";"0";"750.0000";"1500";"950.0000";"1900";"900.0000";"1800";"850.0000";"1700";"28/03/2026 02:55:46 م"
"True";"";"محل 2";"210066";;"لوحه فينوس داخل 19 خط";"ك";"0.0000";"1";"0";"450.0000";"450";"550.0000";"550";"520.0000";"520";"500.0000";"500";"17/12/2025 03:01:41 م"
"True";"";"محل 1";"221391";;"ليد بيت نور 2تكه (ابيض/ورم) جرين لايت";"لفه";"80.0000";"0";"30";"1780.0000";"667.5";"3000.0000";"1125";"2800.0000";"1050";"2600.0000";"975";"12/04/2026 01:31:36 م"
"True";"";"محل 2";"210594";;"ليد بيت نور 2تكه (ورم/ازرق) جرين لايت";"لفه";"80.0000";"0";"69";"1780.0000";"1535.25";"2250.0000";"1940.625";"2100.0000";"1811.25";"2000.0000";"1725";"28/12/2025 08:14:03 م"
"True";"";"محل 1";"210594";;"ليد بيت نور 2تكه (ورم/ازرق) جرين لايت";"لفه";"80.0000";"1";"42";"1780.0000";"2714.5";"2250.0000";"3431.25";"2100.0000";"3202.5";"2000.0000";"3050";"28/12/2025 08:14:03 م"
"True";"";"محل 1";"221099";;"ليد بيت نور RGB (تريبل) جرين لايت";"لفه";"50.0000";"0";"45";"2250.0000";"2025";"3250.0000";"2925";"3000.0000";"2700";"2750.0000";"2475";"01/04/2026 03:01:04 م"
"True";"";"محل 2";"210593";;"ليد بيت نور تريبل  ابيض جرين لايت";"لفه";"90.0000";"1";"0";"1725.0000";"1725";"2300.0000";"2300";"2200.0000";"2200";"2100.0000";"2100";"28/12/2025 08:10:38 م"
"True";"";"محل 1";"210593";;"ليد بيت نور تريبل  ابيض جرين لايت";"لفه";"90.0000";"1";"0";"1725.0000";"1725";"2300.0000";"2300";"2200.0000";"2200";"2100.0000";"2100";"28/12/2025 08:10:38 م"
"True";"";"المخزن ";"210593";;"ليد بيت نور تريبل  ابيض جرين لايت";"لفه";"90.0000";"1";"0";"1725.0000";"1725";"2300.0000";"2300";"2200.0000";"2200";"2100.0000";"2100";"28/12/2025 08:10:38 م"
"True";"";"محل 1";"210591";;"ليد بيت نور دابل ابيض جرين لايت";"لفه";"80.0000";"0";"38";"1068.0000";"507.3";"0.0000";"0";"0.0000";"0";"0.0000";"0";"28/12/2025 05:51:01 م"
"True";"";"محل 2";"210591";;"ليد بيت نور دابل ابيض جرين لايت";"لفه";"80.0000";"0";"44";"1068.0000";"587.4";"0.0000";"0";"0.0000";"0";"0.0000";"0";"28/12/2025 05:51:01 م"
"True";"";"محل 1";"220581";;"ليد بيت نور دابل احمر جرين لايت";"لفه ";"80.0000";"0";"15";"1068.0000";"200.25";"1500.0000";"281.25";"1300.0000";"243.75";"1200.0000";"225";"28/12/2025 08:14:50 م"
"True";"";"المخزن ";"221265";;"ليد بيت نور دابل وايرليس 8 مم ورم جرين لايت";"لفه";"90.0000";"1";"0";"1300.0000";"1300";"1800.0000";"1800";"1710.0000";"1710";"1620.0000";"1620";"17/03/2026 05:10:55 م"
"True";"";"محل 1";"221265";;"ليد بيت نور دابل وايرليس 8 مم ورم جرين لايت";"لفه";"90.0000";"1";"0";"1300.0000";"1300";"1800.0000";"1800";"1710.0000";"1710";"1620.0000";"1620";"17/03/2026 05:10:55 م"
"True";"";"محل 2";"210588";;"ليد بيت نور دابل وايرليس ورم (50 سم) جرين لايت";"لفه";"90.0000";"0";"5";"1687.5000";"93.75";"2500.0000";"138.888888888889";"2400.0000";"133.333333333333";"2300.0000";"127.777777777778";"28/12/2025 07:59:08 م"
"True";"";"محل 1";"210590";;"ليد بيت نور دابل وايرليس ورم جرين لايت";"لفه ";"90.0000";"0";"12";"1689.3000";"225.24";"0.0000";"0";"0.0000";"0";"0.0000";"0";"28/12/2025 05:49:38 م"
"True";"";"محل 2";"210590";;"ليد بيت نور دابل وايرليس ورم جرين لايت";"لفه ";"90.0000";"0";"1";"1689.3000";"18.77";"0.0000";"0";"0.0000";"0";"0.0000";"0";"28/12/2025 05:49:38 م"
"True";"";"محل 2";"210587";;"ليد بيت نور دابل ورم جرين لايت";"لفه ";"80.0000";"0";"70";"1335.0000";"1168.125";"1780.0000";"1557.5";"1750.0000";"1531.25";"1700.0000";"1487.5";"28/12/2025 07:53:49 م"
"True";"";"محل 1";"221143";;"ليد بيت نور دابل ورم فوكسي";"لفه";"100.0000";"0";"34";"1800.0000";"612";"2700.0000";"918";"2500.0000";"850";"2300.0000";"782";"12/02/2026 10:26:01 م"
"True";"";"المخزن ";"221143";;"ليد بيت نور دابل ورم فوكسي";"لفه";"100.0000";"1";"0";"1800.0000";"1800";"2700.0000";"2700";"2500.0000";"2500";"2300.0000";"2300";"12/02/2026 10:26:01 م"
"True";"";"محل 1";"210592";;"ليد بيت نور سنجل ابيض جرين لايت";"لفه";"80.0000";"0";"51";"632.0000";"402.9";"1800.0000";"1147.5";"1700.0000";"1083.75";"1600.0000";"1020";"09/04/2026 11:16:01 م"
"True";"";"محل 2";"210592";;"ليد بيت نور سنجل ابيض جرين لايت";"لفه";"80.0000";"0";"68";"632.0000";"537.2";"1800.0000";"1530";"1700.0000";"1445";"1600.0000";"1360";"09/04/2026 11:16:01 م"
"True";"";"محل 1";"221389";;"ليد بيت نور سنجل ابيض وايرليس المصري";"لفه ";"100.0000";"0";"31";"1950.0000";"604.5";"2600.0000";"806";"2400.0000";"744";"2200.0000";"682";"12/04/2026 01:17:29 م"
"True";"";"المخزن ";"221163";;"ليد بيت نور سنجل واير ليس ابيض جرين لايت";"لفه";"100.0000";"1";"0";"1350.0000";"1350";"2000.0000";"2000";"1900.0000";"1900";"1800.0000";"1800";"18/02/2026 02:37:09 م"
"True";"";"محل 1";"221163";;"ليد بيت نور سنجل واير ليس ابيض جرين لايت";"لفه";"100.0000";"2";"0";"1350.0000";"2700";"2000.0000";"4000";"1900.0000";"3800";"1800.0000";"3600";"18/02/2026 02:37:09 م"
"True";"";"محل 2";"220584";;"ليد بيت نور سنجل واير ليس ورم جرين لايت";"لفه ";"100.0000";"0";"95";"1350.0000";"1282.5";"2000.0000";"1900";"1900.0000";"1805";"1800.0000";"1710";"18/02/2026 02:38:12 م"
"True";"";"المخزن ";"220584";;"ليد بيت نور سنجل واير ليس ورم جرين لايت";"لفه ";"100.0000";"1";"0";"1350.0000";"1350";"2000.0000";"2000";"1900.0000";"1900";"1800.0000";"1800";"18/02/2026 02:38:12 م"
"True";"";"محل 1";"220584";;"ليد بيت نور سنجل واير ليس ورم جرين لايت";"لفه ";"100.0000";"0";"17";"1350.0000";"229.5";"2000.0000";"340";"1900.0000";"323";"1800.0000";"306";"18/02/2026 02:38:12 م"
"True";"";"المخزن ";"221437";;"ليد بيت نور سنجل وايرليس ورم صيني";"لفه";"100.0000";"1";"0";"1575.0000";"1575";"2300.0000";"2300";"2000.0000";"2000";"1850.0000";"1850";"13/05/2026 01:16:04 ص"
"True";"";"محل 2";"210589";;"ليد بيت نور سنجل ورم جرين لايت";"لفه ";"80.0000";"0";"21";"632.0000";"165.9";"1100.0000";"288.75";"1000.0000";"262.5";"960.0000";"252";"28/12/2025 08:00:47 م"
"True";"";"محل 1";"210589";;"ليد بيت نور سنجل ورم جرين لايت";"لفه ";"80.0000";"0";"3";"632.0000";"23.7";"1100.0000";"41.25";"1000.0000";"37.5";"960.0000";"36";"28/12/2025 08:00:47 م"
"True";"";"محل 1";"221147";;"ليد بيت نور سنجل ورم وايرليس المصري";"لفه";"100.0000";"0";"69";"1950.0000";"1345.5";"2600.0000";"1794";"2400.0000";"1656";"2200.0000";"1518";"12/04/2026 01:18:41 م"
"True";"";"محل 1";"221399";;"ليد بيت نور واير ليس 2تكه";"لفه";"90.0000";"1";"0";"2000.0000";"2000";"3150.0000";"3150";"2880.0000";"2880";"2700.0000";"2700";"16/04/2026 03:25:40 م"
"True";"";"محل 1";"221098";;"ليد بيت نور واير ليس ورم (20سم) جرين لايت";"لفه";"100.0000";"2";"12";"2150.0000";"4558";"2900.0000";"6148";"2700.0000";"5724";"2500.0000";"5300";"18/02/2026 02:30:00 م"
"True";"";"المخزن ";"221098";;"ليد بيت نور واير ليس ورم (20سم) جرين لايت";"لفه";"100.0000";"1";"0";"2150.0000";"2150";"2900.0000";"2900";"2700.0000";"2700";"2500.0000";"2500";"18/02/2026 02:30:00 م"
"True";"";"المخزن ";"221159";;"ليد بيت نور وايرليس دابل ابيض فوكسي";"لفه";"100.0000";"1";"0";"1800.0000";"1800";"2500.0000";"2500";"2400.0000";"2400";"2300.0000";"2300";"17/02/2026 05:32:04 م"
"True";"";"محل 1";"221159";;"ليد بيت نور وايرليس دابل ابيض فوكسي";"لفه";"100.0000";"1";"13";"1800.0000";"2034";"2500.0000";"2825";"2400.0000";"2712";"2300.0000";"2599";"17/02/2026 05:32:04 م"
"True";"";"محل 1";"221169";;"ليد بيت نور ورم تريبل جرين لايت";"ك";"0.0000";"80";"0";"20.0000";"1600";"35.0000";"2800";"32.0000";"2560";"29.0000";"2320";"18/02/2026 06:54:53 م"
"True";"";"المخزن ";"221326";;"ماجنتك 10 وات اوبال ثابت ورم جرين لايت";"ك";"0.0000";"3";"0";"165.7500";"497.25";"215.0000";"645";"200.0000";"600";"185.0000";"555";"29/03/2026 02:05:17 م"
"True";"";"المخزن ";"221328";;"ماجنتك 12 وات عدسات ثابت ورم جرين لايت";"ك";"0.0000";"3";"0";"165.7500";"497.25";"215.0000";"645";"200.0000";"600";"190.0000";"570";"29/03/2026 02:09:03 م"
"True";"";"المخزن ";"221322";;"ماجنتك 12 وات عدسات متحرك ورم جرين لايت";"ك";"0.0000";"4";"0";"314.5000";"1258";"415.0000";"1660";"400.0000";"1600";"375.0000";"1500";"29/03/2026 01:27:57 م"
"True";"";"المخزن ";"221329";;"ماجنتك 18 وات عدسات ثابت ورم جرين لايت";"ك";"0.0000";"3";"0";"216.7500";"650.25";"365.0000";"1095";"340.0000";"1020";"300.0000";"900";"29/03/2026 02:10:12 م"
"True";"";"المخزن ";"221323";;"ماجنتك 18 وات عدسات متحرك ورم جرين لايت";"ك";"0.0000";"3";"0";"395.2500";"1185.75";"520.0000";"1560";"500.0000";"1500";"450.0000";"1350";"29/03/2026 01:35:57 م"
"True";"";"المخزن ";"221327";;"ماجنتك 20 وات اوبال ثابت ورم جرين لايت";"ك";"0.0000";"2";"0";"238.0000";"476";"300.0000";"600";"280.0000";"560";"260.0000";"520";"29/03/2026 02:07:49 م"
"True";"";"المخزن ";"221330";;"ماجنتك 24 وات عدسات ثابت ورم جرين لايت";"ك";"0.0000";"2";"0";"255.0000";"510";"330.0000";"660";"300.0000";"600";"285.0000";"570";"29/03/2026 02:10:58 م"
"True";"";"المخزن ";"221321";;"ماجنتك 6 وات عدسات متحرك ورم جرين لايت";"ك";"0.0000";"4";"0";"182.7500";"731";"240.0000";"960";"225.0000";"900";"215.0000";"860";"29/03/2026 01:26:31 م"
"True";"";"محل 2";"221345";;"ماسورة 30 مم بيت الهندسه";"ك";"0.0000";"4";"0";"50.0000";"200";"65.0000";"260";"62.5000";"250";"60.0000";"240";"05/04/2026 11:44:29 ص"
"True";"";"محل 2";"220942";;"ماسوره 25 مم بيت الهندسه";"ك";"0.0000";"3";"0";"40.0000";"120";"50.0000";"150";"47.5000";"142.5";"45.0000";"135";"05/02/2026 02:10:47 م"
"True";"";"محل 1";"220782";;"ماكينة سلم جرين لايت";"ك";"0.0000";"2";"0";"355.0000";"710";"470.0000";"940";"435.0000";"870";"400.0000";"800";"28/01/2026 10:44:18 م"
"True";"";"محل 1";"221464";;"متر 3م";"ك";"0.0000";"1";"0";"35.0000";"35";"35.0000";"35";"0.0000";"0";"0.0000";"0";"18/05/2026 04:15:42 م"
"True";"";"محل 1";"221274";;"محول 3تكه ابليك";"ك";"0.0000";"33";"0";"50.0000";"1650";"0.0000";"0";"0.0000";"0";"0.0000";"0";"18/03/2026 02:01:38 ص"
"True";"";"محل 2";"210212";;"محول الكتروني لمبه نيون جيما";"ك";"0.0000";"8";"0";"10.0000";"80";"20.0000";"160";"17.0000";"136";"15.0000";"120";"20/12/2025 07:20:21 م"
"True";"";"المخزن ";"221300";;"محول بورده 1 امبير الماسه";"ك";"0.0000";"95";"0";"16.0000";"1520";"30.0000";"2850";"27.0000";"2565";"25.0000";"2375";"28/03/2026 02:17:02 م"
"True";"";"محل 1";"220646";;"محول ريقم 120 ليد هوم لايت";"ك";"0.0000";"219";"0";"17.0000";"3723";"25.0000";"5475";"23.0000";"5037";"21.0000";"4599";"18/01/2026 05:12:31 م"
"True";"";"محل 1";"220647";;"محول ريقم 240 ليد هوم لايت";"ك";"0.0000";"289";"0";"21.0000";"6069";"30.0000";"8670";"28.0000";"8092";"26.0000";"7514";"18/01/2026 05:12:42 م"
"True";"";"محل 2";"220647";;"محول ريقم 240 ليد هوم لايت";"ك";"0.0000";"5";"0";"21.0000";"105";"30.0000";"150";"28.0000";"140";"26.0000";"130";"18/01/2026 05:12:42 م"
"True";"";"محل 1";"210215";;"محول سخان 3 فولت 2A باور تك";"ك";"0.0000";"29";"0";"30.0000";"870";"55.0000";"1595";"50.0000";"1450";"45.0000";"1305";"28/01/2026 06:23:54 م"
"True";"";"محل 2";"210215";;"محول سخان 3 فولت 2A باور تك";"ك";"0.0000";"2";"0";"30.0000";"60";"55.0000";"110";"50.0000";"100";"45.0000";"90";"28/01/2026 06:23:54 م"
"True";"";"محل 1";"210468";;"محول سوبر سليم 12 فولت 24 وات 2امبير هوم لايت";"ك";"0.0000";"75";"0";"60.0000";"4500";"75.0000";"5625";"72.5000";"5437.5";"70.0000";"5250";"27/04/2026 10:54:23 م"
"True";"";"المخزن ";"210468";;"محول سوبر سليم 12 فولت 24 وات 2امبير هوم لايت";"ك";"0.0000";"245";"0";"60.0000";"14700";"75.0000";"18375";"72.5000";"17762.5";"70.0000";"17150";"27/04/2026 10:54:23 م"
"True";"";"المخزن ";"210469";;"محول سوبر سليم 12 فولت 36 وات 3 امبير";"ك";"0.0000";"96";"0";"90.0000";"8640";"110.0000";"10560";"105.0000";"10080";"100.0000";"9600";"02/05/2026 10:31:42 م"
"True";"";"المخزن ";"210470";;"محول سوبر سليم 12 فولت 48 وات 4 امبير";"ك";"0.0000";"104";"0";"100.0000";"10400";"120.0000";"12480";"115.0000";"11960";"110.0000";"11440";"23/12/2025 11:11:05 م"
"True";"";"المخزن ";"220680";;"محول سوبر سليم 12 فولت 60 وات 5امبير هوم لايت";"ك";"0.0000";"80";"0";"125.0000";"10000";"145.0000";"11600";"140.0000";"11200";"135.0000";"10800";"01/04/2026 02:48:35 م"
"True";"";"محل 1";"220680";;"محول سوبر سليم 12 فولت 60 وات 5امبير هوم لايت";"ك";"0.0000";"46";"0";"125.0000";"5750";"145.0000";"6670";"140.0000";"6440";"135.0000";"6210";"01/04/2026 02:48:35 م"
"True";"";"المخزن ";"220662";;"محول سوبر سليم 12 فولت 72 وات 6 امبير";"ك";"0.0000";"131";"0";"110.0000";"14410";"150.0000";"19650";"130.0000";"17030";"120.0000";"15720";"22/01/2026 08:27:32 م"
"True";"";"محل 2";"220662";;"محول سوبر سليم 12 فولت 72 وات 6 امبير";"ك";"0.0000";"11";"0";"110.0000";"1210";"150.0000";"1650";"130.0000";"1430";"120.0000";"1320";"22/01/2026 08:27:32 م"
"True";"";"محل 1";"220679";;"محول سوبر سليم 12 فولت 76 وات 6 امبير";"ك";"0.0000";"11";"0";"110.0000";"1210";"140.0000";"1540";"135.0000";"1485";"130.0000";"1430";"24/01/2026 08:44:18 م"
"True";"";"المخزن ";"210430";;"محول علبه 12 فولت 1.5 امبير هوم لايت";"ك";"0.0000";"400";"0";"25.0000";"10000";"35.0000";"14000";"30.0000";"12000";"28.0000";"11200";"20/04/2026 12:12:20 م"
"True";"";"محل 1";"210430";;"محول علبه 12 فولت 1.5 امبير هوم لايت";"ك";"0.0000";"85";"0";"25.0000";"2125";"35.0000";"2975";"30.0000";"2550";"28.0000";"2380";"20/04/2026 12:12:20 م"
